1.50	1673.15	44.97	0.00	17.69	3.13	17.11	16.35	0.00	0.23	0.00	0.00	62.32	0.45	36.35	0.74	2756.33
1.50	1673.15	45.10	0.00	17.30	2.90	16.25	16.95	0.00	0.82	0.00	0.00	61.67	0.50	36.47	0.75	2785.75
1.50	1673.15	48.75	0.60	10.03	3.40	22.94	11.27	0.00	0.82	0.00	0.00	49.27	11.86	37.21	0.46	2758.55
1.50	1923.15	48.72	0.77	14.66	8.36	10.60	12.20	0.00	1.96	0.00	0.00	61.29	0.69	36.35	1.67	3353.56
1.50	1773.15	49.16	0.81	15.09	8.74	10.16	12.28	0.00	1.92	0.00	0.00	61.51	0.68	35.73	2.07	2852.83
1.50	1773.15	44.73	0.00	17.54	3.49	16.57	16.67	0.00	0.07	0.00	0.00	57.48	4.43	37.00	1.09	3170.97
1.50	1673.15	42.91	1.55	13.49	14.75	9.43	10.58	0.00	1.86	0.14	0.00	64.37	0.00	32.55	3.08	3284.45
1.50	1733.15	45.82	0.00	9.90	3.79	17.44	18.51	0.00	0.00	0.00	0.00	59.27	0.28	39.43	1.03	3433.16
1.50	1733.15	47.55	0.00	10.76	3.30	17.44	19.77	0.00	0.00	0.00	0.00	60.33	0.16	38.51	1.00	3416.96
21.00	2473.00	44.46	0.06	2.09	4.91	43.48	1.82	0.06	0.00	0.00	0.00	57.20	0.12	40.71	1.79	2829.00
11.00	2373.00	40.21	0.12	3.08	7.37	45.46	2.82	0.13	0.00	0.00	0.00	58.06	0.12	37.51	2.22	2963.00
11.00	2473.00	39.29	0.24	4.06	7.72	42.77	4.46	0.16	0.00	0.00	0.00	60.72	0.17	38.06	2.34	3379.04
